1057,4,Araba yarislarinda damali bayrak ne ifade eder?,Yarisin iptal oldugunu,Kaza oldugunu,Mola verildigini,Yarisin bittigini,D
1058,5,TV'de dinlediginiz Satiyorum sattim sesi hangisine aittir?,Doviz burosu,Muzayede,Borsa,Pazar,B
1059,6,Avanak Avni tiplemesiyle taninan Girgir'in kurucusu huysuz ihtiyar kimdi,Oguz Aral,Behic Ak,Altan Erbulak,Turhan Selcuk,A
1060,7,Aganta Burina Burinata ve Mavi Surgun'un yazari kimdir?,Vedat Turkali,Cevat Sakir Kabaagacli,Fakir Baykurt,Sabahattin Eyuboglu,B
1061,8,Hangi kitada hortum olmaz?,Antarktika,Afrika,Okyanusya,Asya,A
1062,9,Italo Marchinov tarafindan 1896'da icat edilip patenti 1903'te alinan yiyecek hangisidir?,Dondurma kulahi,Hazir corba,Cips,Krem peynir,A
1063,1,Siyah deri terlikler genelde evin hangi uyesine aittir?,Bacanak,Baba,Damat,Eniste,B
1064,2,Eskiden hangi iki meyve ayni mevsimde yenmezdi?,Cilek - Portakal,Ayva - Nar,Karpuz - Seftali,Elma - Portakal,A
1065,3,Caydacira oynanirken elde ne olur?,Kasik,Orak,Testi,Mum,D
1066,4,Bilgisayarlarda acik pencereyi tamamen kapatmak icin hangi simgeye tiklanir?,Arti,Carpi,Kare,Ucgen,B
1067,5,Birbirine kur yaparken uzun boyunlari karsi kasiya gelip kalp sekli olusturan hayvan hangisidir?,Kugu,Geyik,Zurafa,Penguen,A
1068,6,"Marty McFly, hangi filmin karakteridir?",Gercege Cagri,Gelecege Donus,Leon,X-Men,B
1069,7,TV'de dinlediginiz gectigimiz gunlerde kaybettigimiz anti emparyalist Guney amerikali lider kimdir?,Fidel Castro,Yaser Arafat,Hugo Chavez,Kim Yong-il,C
1070,8,Bilgi dagarcigi sozundeki dagarcik ne demektir?,Hazine,Defter,Gol,Torba,D
1071,9,Adini din adamlarinin kahverengi kiyafetlerinden alan kahve turu hangisidir?,Cappuccino,Latte,Mocca,Espresso,A
1072,1,Hangi icecege hem lezzet vermesi hem de hafifletmesi icin bir dilim limon konulur?,Kahve,Boza,Cay,Salep,C
1073,2,Filmlerde sen mi buyuksun ben mi seni yenecegim seklince cesaretlerini gosterdikleri sehir hangisidir?,Trabzon,Istanbul,Izmir,Ankara,B
1074,3,Dikdortgen seklindeki tabloyu duvara asmak icin en az kac civi gerekir?,1,2,3,4,A
1076,4,Sag sol gibi yonlerine ozel bir isim veirlen ulasim araci hangisidir?,Helikopter,Otobus,Metro,Gemi,D
1077,5,TV'de dinlediginiz bu gulus hangi cizgi film kahramanina aittir?,Bugs Bunny,Mickey Mouse,Donal Duck,Woody Woodpecker,D
1078,1,Cocuklar resim yaparken iki dagin arasina ne cizerler?,Gunes,Bulut,Yildiz,Ay,A
1079,2,Kabugu yuzde bekletilerek yuz bakimi yapilan hangisidir?,Domates,Patates,Salatalik,Patlican,C
1080,3,Hangisinin aydinlatilmasinda ozellikle kristal avize kullanilir?,Kutuphane,Karakol,Cami,Okul,C
1081,4,Halk arasinda hangi renk arabalarin satisinin daha kolay oldugu soylenir?,Beyaz,Yesil,Mavi,Kirmizi,A
1082,5,Askmerdiveni ne turudurur?,Orgu modeli,Sac modeli,Tatli turu,Bitki turu,D
1083,6,TV'de dinlediginiz Iste gidiyorum birsey demeden...turkusunu kim seslendirmektedir?,Kazim Koyuncu,Kivircik Ali,Yavuz Bingol,Onur Akin,A
1084,1,Turk filmlerinde araba carpan genelde ne olur?,Kor,Dislek,Sagir,Dilsiz,A
1085,2,Saticilarin yemesi sevap diyerek sattiklari yiyecek nedir?,Misir,Dondurma,Kestane,Simit,C
1086,3,Bilardoda oyunun basinda toplari biraraya getirmek icin kullanilan aracin sekli nedir=,Kare,Dikdortgen,Cember,Ucgen,D
1087,4,TV'de dinlediginiz ses hangi araca aittir?,Kagni,Saban,Fayton,Bicerdover,C
1088,5,Midye tavanin yaninda hangi sos ikram edilir?,Besamel,Kori,Bolonez,Tarator,D
1089,6,Hangisi bir cins kustur?,Papaya,Kivi,Avokado,Mango,B
1090,7,Ekonomi Politigin Elestirsine katki ve Kapital'in yazari filozof kimdir?,Karl Marx,Hegel,Jean Jacques,Friedrich,A
1091,8,Hangi isim ayni zamanda unvandir?,Timur,Sezar,Ramses,Iskender,B
1092,9,Gectigimiz aylarda yayinlanan haberlere gore bircok Rus askeri birligi hangi cizgi filmin muzigi ile talim yapmaktadir?,Sunger Bob,Hayalet Avcilari,Tas Devri,He-man,A
1093,10,MS 1. yuzyilda insa edilen ve dunyanin ilk demokratik meclis binasi olarak kabul edilen yapi hangi sehirdedir?,Antalya,Selanik,Kudus,Iskenderiye,A
1094,1,Huzunlu ayriliklarda arkasindan mendil sallanan ulasim araci nedir?,Tren,Otobus,Ucak,Araba,A
1095,3,Yalnizca belli bicimde bakinca 3 boyurlu gorunen karsamsik renkli resimlere ne denir?,SOS,Sasi bak sasir,Kazi kazan,Kalem karalamaca,B
1096,4,Bir donem zorunlu olan hangi asinin kolunuzda biraktigi iz ayni donem insanlara espri konusu olur?,Kizamik,tiuberkuloz,Cicek ,sarilik,C
1097,5,Hangi meyvenin olmamisinin ozel adi vardir?,Uzum,Cilek,Elma,Armut,A
1098,6,Kokeni kizilderiliere dayanan topuksuz bagciksiz ayakkabilara ne denir?,espadri,makosen,babet,sabo,B
1099,7,TV'de dinlediginiz sarkiyi seslendiren Genesis Grubunun solisti kimdir?,john lennon,bono,phil collins,sting,C
1100,8,Ispiyoncu anlamindaki gammaz kelimesinin Arapca anlami nedir?,Goz kirpan,Parmakla gosteren,Fisildayan,Kulak kabartan,A
1101,1,Oyuncak isteyen cocuklara anne babalari oyalamak icin en cok ne der?,biz sizi arariz ,bugun git yarin gel ,donuste aliriz ,opuyumde gecsin,C
1102,2,Halk arasinda hangisiyle yogurt yenilmemesi yonunde yanlis kani vardir?,Yumurta,Tavuk,Mantar,Balik,D
1103,3,Cesitli tat ve renklerdeki kucuk lokumlar adini hangi hayvandan alirlar?,Kelebek,Kus,Karinca,Balik,B
1104,4,TV'de dinlediginiz ses hangi spor karsilasmasina aittir?,Masa tenisi,Golf,Beyzbol,bowling,A
1105,5,"Kocakari, kirlangic, caylak ne turleridir?",Nakis,Bulut,Firtina,Kus,C
1106,1,Nikah kiyildiktan sonra gelinler ne yapilir?,damadin ayagina basar,Ayakkabi altina isim yazar,Konusma yapar,Aglar,A
1107,2,Asure genelde uzerine ne konulup servis edilir?,Muz,Nar,Kiraz,Uzum,B
1108,3,Universitede yapilan ara sinavlarin adi nedir?,Kase,Blok,Vize,Tez,C
1109,4,Kuka veya lobut hangi spor dalinda kullanilir?,hokey,golf,kriket,bowling,D
1110,5,Asik oldugu prensesle birlikte eriyip kalbe donusen masal kahramani oyuncak asker neden yapilmistir?,Bakir,Altin,Kursun,Cam,C
1111,6,TV'de dinlediginiz muzik hangi oyuna aittir?,Tilt,Pacman,Solitair,Angry Bird,B
1112,7,Godot'u Beklerken'in yazari kimdir?,Thomas Mann,Samual Beckett,William faulkner,Bernard Shaw,B
1113,1,Hangisine posta kutularinda neredeyse hic rastlanmaz?,Mektup,Fatura,El ilani ,Davetiye,A
1114,2,Hastanelerin cevresinde en cok neye rastlanir?,Eczane,Benzin istasyonu,Kirtasiye,Kuyumcu,A
1115,3,Kiyma disinda karniyarikla ayni olan yemek nagisidir?,Mucver,Imam bayildi,hunkar begendi,hepsi,B
1116,4,Bilgisayarin ilk donemlerinde meshur olan bir Rus muhendisin buldugu dakikaralarca uzun cubugun dusmesi beklenen oyun hangisidir?,Arkonoid,Tetris,Mayin tarlasi,Pinball,B
1117,5,Futbolda ceza sahasi icinde bulunan kalecilere dokunulamayan alana ne denir?,Altipas,Orta yuvarlak,Kose gonderi,Penalti noktasi,A
1118,6,TV'de dinlediginiz AY'dan NASA ile yapilan konusma hangi astronota aittir?,Yuri Gagarin,Neil Armstrong,Buzz Aldrin,Michael Collins,B
1119,1,Bir cift eski defterleri aciyorsa hangisinden bahsediyor demektir?,Eski sevgililer,Eski sarkilar,Eski fotograflar,Eski dostalr,A
1120,2,Eskiden jole yerine saca neye surulurdu?,Bal,Limon,Sirke,Lavanta,B
1121,3,Melul melul bakmak hangi hayvana aittir?,Balik,Ceylan,Koyun,Esek,C
1122,4,Mahalle maclarina 3 korner ne olur?,1 penalti,1 serbest vurus,1 kirmizi kart,1 tac atisi,A
1123,5,Kumasi verev kesiyorsaniz ne sekilde kesiyorsunuz demektir?,Duz,Kare,Yuvarlak,Capraz,D
1124,6,TV'de dinlediginiz gectigimiz gunlerde kaybettigimiz Tiyatrocu kimdir?,Osman Gidisoglu,Musfik Kenter,Metin Serezli,Gazanfer Ozcan,C
1125,7,Vasconcelos'a ait Zeze'nin maceralarini anlatan roman hangisidir?,Kucuk Prens,Seker Portakali,Boyali Kus,Cizmeli,B
1126,8,Fenerbahce spor kulubu Sari Beyaz olan ilk renklerini Fenerbahce semtinde bulunan ilk nelerden almistir?,Papatyalardan,Kanaryalardan,Kedilerden,Limon agaclarindan,A
1127,1,Icecegin bardagi agzina kadar doldurmasi ya da tasmasi durumunda ne denir?,Goz degdi,Yol gorundu,Kismetin tasti,Biri seni andi,C
1128,2,Ilkokulda anlatilirken koyunun etinden sutunden ve neyinden yararlanildigi soylenir?,Postundan,Yununden,Boynuzundan,Kaymagindan,B
1129,3,Bag bozumu hangi mevsimdir?,Sonbahar,Kis,Ilkbahar,Yaz,A
1130,4,"Bir insanin dili akici, acik ve anlasilir kullanmasina ne denir?",Sukut,Seza,Sarih,Sadet,C
1131,1,Soze Temel ile Dursun birgun diye baslayan kisi ne anlatiyordur?,Masal,Roman,Destan,Fikra,D
1132,2,Gelinin ayakkabisinin altina ismi yazilanlardan hangilerinin dugun sonra evlenecegine inanilir?,Soyadi silinmeyenlerin,Soyadi silinenlerin,Ismi silinmeyenlerin,Ismi silinenlerin,D
1133,3,Cesitli sakalarla musterilerini eglendirerek dondurma hazirlayan ne dondurmasi satar?,Roma,Afyon,Maras,Mengen,C
1134,4,Elifi gorse mertek sanir sozu nasil insanlar icin kullanilir?,Cahil,Unutkan,Anlayissiz,Saskin,A
1135,5,Rum meyhanesinde hangisi adet olarak yapilir?,Pirinc atmak,Tabak kirmak,Gul dokmek,Para atmak,B
1136,6,Vatikanin bacasindan hangi renkteki duman Papa'nin secildigini gosterir?,Beyaz,Siyah,Yesil,Kirmizi,A
1137,7,TV'de dinlediginiz 12 Mart belgeselinin muzigi kime aittir?,Timur Selcuk,Fahir Atakoglu,Fazil Say,Cahit Berkay,B
1138,8,Hangi beat kusagi yazari Yolda adli unlu romanini daktilosundaki 36 metrelik tek parca rulo kagida yazarak tamamlamistir?,Charles Bukowski,Boris Vian,Aldous Huxley,Jack Kerouac,D
1139,9,Farscadan dilimize gecen nargile kelimesindeki nargil'in kelime anlami nedir?,Patlican,Tutun,Nar,Hindistan cevizi,D
1140,1,Ne dese begenirsin sozu nasil bir durumu ifade eder?,Sevindirici,Utandirici,Hayret verici,Korkutucu,C
1141,1,Yemegin hepsi yenilince doyulmadiysa ev sahibi genelde ne teklif eder?,Tursu kurmayi,Karpuz kesmeyi,Yumurta kirmayi,Dolma sarmayi,C
1142,1,Bir kisiyi agirlamaktan mutluluk duyuldugunu ifade etmek icin nerede yeri oldugu soylenir?,Avucumuzun icinde,Dizimizin dibinde,Basimizin ustunde,Gozumuzun onunde,C
1143,2,Halk arasinda basini acemi berbere teslim edenin cebinde ne tasimasi tavsiye edilir?,Pamuk,Merhem,Kolonya,Yara bandi,A
1144,3,TV'de dinlediginiz ses hangi hayvana aittir?,Papagan,Baykus,Kurbaga,Ari,D
1145,4,Kucuk salataliga ne denir?,Cali,Badem,Arpacik,Sakiz,B
1146,5,Hangi ulasim aracinin disi oldugu soylenir?,Gemi,Karavan,Tren,Motosiklet,A
1147,6,Internette sayfa adreslerinin basindaki www nin acilimi nedir?,world wide web,world white web,world well web,world west web,A
1148,7,Yasami boyunca tek roman yazmis olan Emily Bronte'nin bu romaninin adi nedir?,Vadideki Zambak,Kendine Ait Bir Oda,Ugultulu Tepeler,Ask ve Gurur,C
1149,1,"Anne babalar, cocuklarinin buyudugunu hangi sozle ifade eder?",Cok kilo aldi,Boyum kadar oldu,Yerinde duramiyor,Dili pabuc kadar,B
1150,2,Ciftlerin hayalini kurdugu evlerin panjuru ne renktir?,Pembe,Mavi,Kirmizi,Mor,A
1151,3,Karikaturde birisinin aklina iyi fikir geldigi hangisiyle ifade edilir?,Gunes,Unlem,Ampul,Mum,C
1152,4,Halk arasinda bir inanisa gore birisine nazar duasi okunurken okuyan ne yaparsa nazar olduguna inanilir?,Bayilirsa,Esnerse,Uyursa,Duserse,B
1153,5,Romanlarin vazgecilmez olcusu gobek atma istegi uyandiran ritm hangisiyle anlilir?,Dort dortluk,Alti yedilik,Uc beslik,Dokuz sekizlik,D
1154,1,Yaz aylarinda karpuzla birlikte genelede ne yenir?,Kaymak,Peynir,Simit,Yumurta,B
1155,2,Karikaturlerde kafasina darbe alanin basinda neler doner?,Simsek,Soru isareti,Kalp,Yildiz,D
1156,3,Kusluk vakti ne zamandir?,sabah - ogle arasi,ogle - aksamustu arasi,aksam - gece yarisi arasi,gece - sabaha karsi arasi,A
1157,4,TV'de dinlediginiz ses kime aittir?,Postaci,Zabita,Trafik polisi,Konduktor,C
1158,5,Bir olayi bilmeyen kalmadiysa neredekei sagir sultan duymustur?,Sam,Misir,Roma,Bagdat,B
1159,6,Belirlenen ortalama hizla giden araclarin kavsaklarda kirmizi isiga yakalanmadan gitmelerini saglayan sistemin adi nedir?,Yesil dalga,Dalga boyu,Kisa dalga,Yesil hat,A
1160,1,Hangi gunde cumhurbaskanligi koldugunda bir ogrenciyi gorebilirsiniz?,23 nisan,19 mayis,30 agustos,29 ekim,A
1161,2,Karli havalarda kaleciler uzaktan gelen sutu gorebilmek icin goz altina ne surerler?,Komur,Kirec,Toprak,Pudra,A
1162,3,Genellikle tulbentte yogurt konup bekletildiginde ne elde edilir?,Peynir,Tereyagi,Ayran,Suzme yogurt,D
1163,4,Bir dart tahtasinda karisik dizilmis kac sayi vardir?,10,20,25,30,B
1164,5,Diego Armanda hangi dunyaca unlu futbolcunun ismidir?,Pele,Maradona,Ronaldinho,Zidane,B
1165,6,Sosyalist hareketin de simgesi olan SSCB'nin de bayragi ve ordusunun adi icin sectigi renk hangisidir?,Mor,Turuncu,Kizil,Yesil,C
1166,7,TV'de dinlediginiz muzik hangisine aittir?,Testere,Ziyaretciler,Kuzularin Sessizligi,Alacakaranlik Kusagi,D
1167,1,Bazi ortamlarda uygunsuz davranista bulunanlara hafif oksuruk sonrasi nasil uyari verilr?,Aile var,Cocuk uyuyor,Yerin kulagi var,Saflari siklastiralim,A
1168,2,Sehirler arasi otobus biletinde hangi koltuk tercihe edilmez?,Tekerlek ustu,Sofor arkasi,Pencere yani,Muavin arkasi,A
1169,3,Hangi durumda dilek tutulmaz?,Adaslarin arasinda,Dogumgunu mumu uflerken,Yildiz kadiginda,Kopruden gecerken,D
1170,4,Yukaridan asagiya dogru genisleyen vucut tipi hangisine benzetilir?,Seftali,Karpuz,Armut,Muz,C
1171,5,Eskiden altinin gercek olup olmadigi ne yaparak anlasilirdi?,Yakarak,Isirarak,Sirkeye yatirarak,Isiga tutarak,B
1172,6,TV'de dinlediginiz insan sevdigini hic uzer mi sarkisini hangi cizgi film karakteri soylemektedir?,Pikacu,Pepee,Sunger Bob,Kermit,B
1173,7,Elinizde The Guardian gazetesi varsa hangi ulkenin gundemini takip ediyorsunuz demektir?,Fransa,ABD,Ingiltere,Ispanya,C
1174,8,Nufus mudurlugu verilerine gore hangi isim ve soyadina sahipseniz Turkiye'de en cok kullanilan isim ve soyadini kullaniyorsunuz demektir?,Mehmet Yilmaz,Mustafa Kaya,Ahmet Demir,Ali Ozturk,A
1175,9,"Dilimize Cince'den gecen dengesiz, budala anlamindaki kelime hangisidir?",Andaval,Hanzo,Keriz,Denyo,D
1176,10,"Vaatlerinin arasinda bedava bira, daha az yer cekimi ve dunya barisi olan Iki kuyruklu kopek partisi 2006'da hangi ulkede kurulmustur?",Irlanda,Meksika,Macaristan,Fransa,C
1177,11,Delfi'deki Apollon Tapinagi'nin girisinde altin harflerle yazili olan Sokrates'in ogretisinin ozunu olusturan soz hangisidir?,Isiga dogru,Kendini bil,Herkes icin adalet,Bilgi guctur,B
1178,1,Bir olay oldugunda acilin diye bagirip mudahale eden meslek grubu hangisidir?,Doktor,Avukat,Postaci,Vali,A
1179,2,Kumsalda cocuklar genelde kumdan ne yapar?,Pasta,Cicek,Kale,Tren,C
1180,3,Hangi yiyecekler deniz eglencelerine isimlerini vermistir?,Elma-Armut,Kavun-Karpuz,Simit-Peynir,Hamburger-Muz,D
1181,4,"0.5, 0.7, 0.9 ne turleridir?",Cetvel,Kagit,Firca,Kalem,D
1182,5,70lerin sonunda kacak diye tanimlanan icecek hangisiydi?,Cay,Maden suyu,Salgam suyu,Likor,A
1183,6,Bana su verdi sozuyle bilinen roman karakteri hangisidir?,Dorian Gray,Gregor Samsa,Quasimodo,Raskolnikov,C
1184,7,TV'de dinlediginiz sarki 80'lerin hangi unlu filmine aittir?,Flashdance,Fame,Chicago,Grease,A
1185,8,Perdeyi kornise tekmeye yarayan beyaz plastigin adi nedir?,Rulet,Agraf,Rivet,Aglet,A
1186,1,Kiz istemde damati denemek icin ne icirilir?,Aci kahve,Eksi kahve,Sekerli kahve,Tuzlu kahve,D
1187,2,Cocuklarin hayalini susleyip genelde olunamayan meslek hangisidir?,Veteriner,Bakkal,Astronot,Avukat,C
1188,3,Gazetelerin en cok sattigi gun hangisidir?,Pazar,Pazartesi,Carsamba,Cuma,A
1189,4,Daire seklindeki yuvarlak yakaya ne denir?,Bisiklet,Balikci,Kayik,Polo,A
1190,5,Arkadasi Bobo ile piknik sepeti calan cizgi kahraman hangisidir?,Garfield,Ayi Yogi,Sunger Bob,Ari Maya,B
1191,6,TV'de dinlediginiz Yanniz Rtsos'a ait Baris siirini kim seslendirmektedir? ,Tuncel Kurtiz,Ugur Yucel,Zafer Ergin,Rutkay Aziz,D
1192,7,"Cizgi romandan uyarlanan, diktatorluge karsi cikan maskeli kahramani olan film hangisidir?",V for Vendetta,Seven,Scream,Vanilla Sky,A
1193,8,Sevdigi prensle evlenmek icin 33 yil izin bekleyen Kulkedisi lakapli gectigimiz gunlerde hayatini kaybeden Lilian hangi ulke prensesiydi?,Isvec,Hollanda,Ispanya,Ingiltere,A
1194,9,"Yurtdisinda oynayan ilk Turk futbolcu olup Oxford ve Cambridge'de spor hocaligi yapan Sabri Mahir, rakibini sakatlayip Ispanya'da hangi sporu yasaklatmistir?",Kurek,Bilardo,Boks,Binicilik,C
1195,1,Hangisi basit bir yemegi sihirli hale getirir?,Meyve tabagi,Mum isigi,Plastik cicek,Kristal vazo,B
1196,2,Istanbul sehir hatlari vapurlari ne renktir?,Sari,Yesil,Mavi,Beyaz,D
1197,3,Filmlerde sesin taninmamsi icin ahizeye ne konup konusulur?,Bardak,Mendil,Sunger,Corap,B
1198,4,TV'de karsidan gelen araca uzun farlari yakip sonduruyorsaniz ne yapiyorsunuz demektir?,Patinaj,Klakson,Selektor,Flasor,C
1199,5,Buyuk bas hayvanlar hangi isimle anlilir?,Mera,Besi,Mal,Yabani,C
1200,2,Ilkokulda bir metne baslik atarken genellikle ne renk kalem kullanirdik?,Sari,Mavi,Kirmizi,Yesil,C
1202,3,Bir olayi cozmek icin gerektiginde hangi mesleklteki kisinin iyisinin ve kotusunun oynandigi bahsedilir?,Avukat,Savci,Politikaci,Polis,D
1203,1,Hep birlikte gecirilen gunde hangi dilekte bulunulur?,En kotu gunumuz boyle olsun,Kazancimiz bol olsun,Allah bereket versin,Yolumuz acik olsun,A
1204,2,Futbolda yedek ve antronerler nerede bulunur?,Kulis,Kabin,Kulube,Kafes,C
1205,3,Eski basim kitap almak ya da okudugunuz kitaplari satmak icin nere gidilir?,Hallac,Sahaf,Aktar,Sarraf,B
1206,4,TV'de dinlediginiz ses hangisine aittir?,Gok gurultusu,Ruzgar,Volkan patlamasi,Dalga,D
1207,5,Yurtdisindan biri hediye matruska getirdiyse nereden gelmistir?,Rusya,Fransa,Japonya,Brezilya,A
1208,6,Anneanne evlerinin simgesi ciftlik resimli yuvarlak masa saatinin icinde sanie gorevi goren hayvan hangisdir?,At,Akrep,Horoz,Koyun,C
1209,1,Misafirlige gidenlere kapidan girer girmez ne verilir?,Terlik,Limonata,Kolonya,Lokum,A
1210,2,Damat anlaminda kullanilan kelime nedir?,Dunur,Kirve,Guvey,Kizan,C
1211,3,Hangi giyecek iki parcadan olusmaz?,Pijama,Tayyor,Tunik,Smokin,C
1212,4,TV'de dinlediginiz ses hangi muzik aletine aittir?,Kaval,Kemence,Kanun,Ud,A
1213,5,Iki kisi arasinda 64 kareli tahta uzerinde taslarla oynayan oyunun adi nedir?,Satrac,Santranc,Santrac,Satranc,D
1214,6,Ispanyol paca topuklu ayakkabi genis yaka gomlek hangi kiyafet tarzidir?,Gotik,Retro,Avangart,Haute Couture,B
1215,7,Okudugunuz kitabin ilk cumlesi Bana Ishmael deyin olup beyaz balina hikayesi ise ne okuyorsunuzdur?,Huckleberry Finn'in Seruvenleri,Mobby Dick,Deniz Kurdu,Ada,B
1216,8,Farscadan dilimize gecen carsi ne demektir?,Dortyol,Cadir,Meydan,Sepet,A
1217,9,Benden hizmet bekleyen kimsllerin sirlarina saygili olacagima ifadesi kimin yemininin bir parcasidir?,Doktorlarin,Rahiplerin,Avukatlarin,Ogretmenlerin,A
1218,1,Hangisinin geleneksel adabi vardir?,Tatil,Ders,Piknik,Sofra,D
1219,2,Evinde misafir seven insanlara ne denir?,Misafirperver,Muskulpesent,Muhafazakar,Mudavim,A
1220,3,Koyunun tuylerini kesmeye ne denir?,Sozmek,Kirkmak,Timar etmek,Sagmak,B
1221,4,Fikirleri topluma tehdit olarak gorulenlere karsi kampanyaya ne denir?,Cadi avi,Hayalet avi,Surgun avi,Sunger avi,A
1222,5,TV'de dinlediginiz muzik hangi tarz filme aittir?,Muzikal,Western,Korku filmi,Sessiz film,D
1223,1,Insanlar cogu zaman kendini avutmak icin neyle barisik olduklarini soylerler?,Kilolariyla,Boylariyla,Cocuklariyla,Kayinvalideleriyle,A
1224,2,Bizatihi tarafimdan denenmis olani soylyorum anlaminda kullanilan sozde ne ile saibttir?,Zekayla,Tecrubeyle,Basariyla,Dusunceyle,B
1225,3,Birbirine paralel ve capraz cizgili kumas deseni hangisidir?,Potukare,Ekose,Baliksirti,Puantiye,C
1226,4,Park yeri levhasi genellikle hangi sekildedir?,Ucgen,Kare,Daire,Besgen,C
1227,1,Eskiden renk ve boyutlari anne baba ve cocuk icin farkli olan mendiller hangisinden yapilirdi?,Kumas,Havlu,Deri,Kagit,A
1228,2,Son teknoloji aletler genellikle nasil tanitilir?,Alman usulu,Amerikan ruyasi,Japon mucizesi,Cin mali,C
1229,4,80'lerde ortaya cikan buyukbas hayvandan insana et ve sutle bulasan hastalik nedir?,Fil hastaligi,Tavuk karasi,Kus palazi,Deli dana,D
1230,5,Bahar geldiginde cogalan ve ozellikle allerjisi olanlarin korunmasi gereken cicek tozu nedir?,Polen,Kuf,Recine,Saman,A
1231,6,Acilimi Lutfen Cevap veriniz LCV kisaltmasi neyde bulunur?,Ihbarname,Telgraf,Sozlesme,Davetiye,D
1232,7,Hangisi ulkemizde uygulanmakta oaln bir KDV orani degildir?,1,8,18,20,D
1233,7,TV'de dinlediginiz  Ani adli siir hangi saire aittir?,Melih Cevdet Anday,Faruk Nafiz Camlibel,Orhan Veli Kanik,Yahya KEmal Beyatli,A
1234,8,Hal tercumesi hangisi icin kullanilir?,Saglik raporu,Ozgecmis,Sabika kaydi,Soyagaci,B
1235,1,Yasamin kisa oldugunu kastederken dunyanin kac gunluk oldugu soylenir?,1,3,7,9,B
1236,2,Eski kusaklar zamaninda nerede ders calisirmis?,Ay isiginda,Araba farinda,Sokak lambasi altinda,Somine basinda,C
1237,1,Alcak gonulluluk anlamindaki kelime hangisidir?,Tevazu,Haysiyet,Hurmet,Ehemmiyet,A
1238,2,"Bir Ingiliz, bir Fransiz, bir Alman'in oldugu fikradaki 4.kisi kimdir?",Temel,Keloglan,Hacivat,Nasreddin Hoca,A
1239,3,Hangisi ters oturularak kullanilir?,Sorf,Sandal,Jetski,Deniz bisikleti,B
1240,4,Eskiden ici yun veya pamukla doldurulan satenle kaplanip islenen kendi ignesi olan urun hangisidir?,Yorgan,Perde,Hali,Koltuk,A
1241,5,TV'de dinlediginiz muzik kimi motive etmek icin kullanilir?,Jokey,Pehlivan,Matador,Boksor,C
1242,6,Kursun kalemler kolay tutulmasi icin genelde kac yuzlu uretilirler?,3,4,5,6,D
1243,7,Dedniz Nevazil oldum diyorsa hangi hastaliga yakalanmistir?,Migren,Unutkanlik,Romatizma,Nezle,D
1244,8,Tip fakultelerinde anatomide kullanilan yapay iskeletlere kemik adam anlaminda hangi isim takilmistir?,Osman,Teoman,Numan,Erman,A
1245,1,Genellikle arabalarin arka camlarinda bulunup kafalarini sallayan oyuncak hayvan nedir?,Kurbaga,Kopek,Kaz,Koyun,B
1246,2,Ziyade olsun ne zaman denir?,Sabah uyaninca ,Aksam yatarken,Banyodan sonra,Yemekten sonra,D
1247,3,Insanin sesini incelten gaz nedir?,Helyum,Hardal gazi,Nitrojen gazi,Biber gazi,A
1248,4,"Kucuk, lezzetli kestane turu hangi hayvanin adiyla anilir?",Sipa,Tay,Oglak,Kuzu,D
1249,5,TV'de dinlediginiz muzigin turu nedir?,Flamenko,Tango,Roman,Sirtaki,C
1250,6,Hangi macta sari-kirmizili ekip sozu anlamsizdir?,Goztepe-Altay,Fenerbahce-Keyserispor,Galatasaray-Kayserispor,Besiktas-Malatyaspor,C
1251,1,Eskiden bankalar cocuklarin biriktirmeyi ogrenmesi icin ne verirdi?,Kasa,Kese,Banka cuzdani,Kumbara,D
